challenge_whiteRiverCitizen1_hint1,Challenges,Challenge,,,[FFB400]Follow the on-screen navigation icon and head towards the trader.[-],,[FFB400]Folge dem Navigations-Symbol auf dem Bildschirm und gehe zum Händler.[-],[FFB400]Sigue el ícono de navegación que aparece en la pantalla para dirigirte al vendedor.[-],[FFB400]Suivez l'icône de navigation sur l'écran et dirigez-vous vers le marchand.[-],[FFB400]Segui l'icona di navigazione sullo schermo e raggiungi il negoziante.[-],[FFB400]スクリーン上のナビアイコンを頼りにトレーダーへと移動します。[-],[FFB400]화면의 내비게이션 아이콘을 따라 상인이 있는 곳으로 향하세요.[-],[FFB400]Podążaj za ikoną nawigującą na ekranie i skieruj się do handlarza.[-],[FFB400]Siga o ícone de navegação da tela e vá para o comerciante.[-],"[FFB400]Пройдите по указателям на экране, чтобы добраться до торговца.[-]",[FFB400]Ekrandaki gezinme simgesini takip et ve tüccara doğru ilerle.[-],[FFB400]跟随屏幕上的引导图标前往商人处。[-],[FFB400]跟隨螢幕導航圖示前往商人所在地。[-]
challengeLearnTwitchChannelPointRedeems,Challenges,Challenge,,,Channel Point Redeems,,Kanalpunkt einlösen,Canje de puntos de canal,Activations de Points de chaîne,Riscatta i punti del canale,チャンネルポイント返済,채널 포인트 교환,Realizacja punktów kanału,Resgates de ponto do canal,Обмен очков канала,Kanal Puanı Alımları,频道点数兑换,忠誠點數兌換數
challengeLearnTwitchChannelPointRedeemsDesc,Challenges,Challenge,,,Your viewers can also spend [DECEA3]Channel Points[-] to help you with [DECEA3]Mystery Supplies[-] or spawn deadly [DECEA3]Murder Chickens[-] to try and take you out.,,"Deine Zuschauer können auch [DECEA3]Kanalpunkte[-] ausgeben, um dir bei [DECEA3]Geheimnisvollen Vorräten[-] zu helfen oder tödliche [DECEA3]Mordhühner[-] zu spawnen, die versuchen, dich umzubringen.",Tus espectadores también pueden usar [DECEA3]puntos de canal[-] para ayudarte con [DECEA3]suministros misteriosos[-] o hacer aparecer [DECEA3]pollos asesinos[-] para intentar eliminarte.,Vos spectateurs peuvent également dépenser des [DECEA3]Points de chaîne[-] pour vous aider avec des [DECEA3]provisions mystérieuses[-] ou faire apparaître de redoutables [DECEA3]poulets meurtriers[-] pour essayer de vous éliminer.,I tuoi spettatori possono anche spendere i [DECEA3]punti del canale[-] per aiutarti con [DECEA3]provviste misteriose[-] o generare letali [DECEA3]galline assassine[-] per cercare di eliminarti.,視聴者は[DECEA3]チャンネルポイント[-]を使って、[DECEA3]ミステリー補給[-]を送ったり、恐ろしい[DECEA3]殺人ニワトリ[-]を出現させることがあります。,"시청자들이 [DECEA3]채널 포인트[-]를 써서 [DECEA3]수수께끼 보급품[-]으로 날 돕거나, [DECEA3]살인 닭[-]을 생성하여 나를 공격할 수 있습니다.","Widzowie mogą też wydawać [DECEA3]punkty kanału[-], aby pomóc ci w zdobyciu [DECEA3]tajemniczych zapasów[-], lub generować zabójcze [DECEA3]mordercze kurczaki[-], aby spróbować cię zlikwidować.",Seus espectadores também podem usar [DECEA3]pontos do canal[-] para ajudar você com [DECEA3]suprimentos misteriosos[-] ou gerar [DECEA3]galinhas assassinas[-] para te derrotar.,Также зрители могут потратить [DECEA3]очки канала[-] и помочь вам [DECEA3]загадочными припасами[-] или создать смертоносных [DECEA3]кур-убийц[-] и попытаться разделаться с вами.,İzleyicilerin sana [DECEA3]Gizemli Malzemeler[-] ile yardımcı olmak için [DECEA3]Kanal Puanı[-] harcayabilir veya seni öldürmek için ölümcül [DECEA3]Katil Tavuklar[-] çıkarabilir.,观众还可以花费[DECEA3]频道点数[-]来帮你获得[DECEA3]神秘补给[-]，或生成致命的[DECEA3]杀人鸡[-]来试图干掉你。,你的觀眾還可以花費[DECEA3]忠誠點數[-]幫助你獲得[DECEA3]神秘物品[-]，或者生成致命的[DECEA3]殺手雞[-]來取你的性命。
challengeLearnTwitchChannelPointRedeemsShort,Challenges,Challenge,,,Redeem Channel Point Rewards.,,Löse Kanalpunkt-Belohnungen ein.,Canjea recompensas de puntos de canal.,Activez les récompenses de Points de chaîne.,Riscatta le ricompense con i punti del canale.,チャンネルポイント返済を行う,채널 포인트 보상을 교환하세요.,Zrealizuj nagrody punktów kanału.,Resgate recompensas de ponto do canal.,Обменять очки канала на награды,Kanal Puanı Ödüllerini al.,兑换频道点数奖励。,兌換忠誠點數獎勵。
challengeLearnTwitchEnabled,Challenges,Challenge,,,Enable Twitch Integration,,Aktiviere die Twitch-Integration,Habilita la integración con Twitch,Activer l'intégration de Twitch,Abilita l'integrazione di Twitch,Twitch連携を有効にする,Twitch Integration 활성화,Włącz integrację z Twitchem,Habilitar integração com o Twitch,Включить интеграцию с Twitch,Twitch Entegrasyonunu Etkinleştir,启用Twitch集成,啟用 Twitch Integration
challengeLearnTwitchEnabledDesc,Challenges,Challenge,,,To begin using 7 Days to Die with [800080]Twitch Integration[-] you'll need to connect your [800080]Twitch[-] account.\n\nGo to [DECEA3]Options[-] ► [DECEA3]Twitch[-] and then select [DECEA3]Connect[-].\nThen follow any on-screen instructions that appear.\n\nOnce you are [DECEA3]Connected[-] you can exit the [DECEA3]Twitch Settings Menu[-].,,"Wenn du 7 Days to Die mit [800080]Twitch-Integration[-] nutzen willst, musst du dich mit deinem [800080]Twitch-[-]Konto verbinden.\n\nGehe auf [DECEA3]Optionen[-] ► [DECEA3]Twitch[-] und wähle dann [DECEA3]Verbinden[-].\nBefolge dann die Anweisungen, die auf dem Bildschirm erscheinen.\n\nSobald du [DECEA3]verbunden bist[-], kannst du die [DECEA3]Twitch-Einstellungen[-] verlassen.","Para comenzar a usar 7 Days To Die con la [800080]integración con Twitch[-], deberás conectar tu cuenta de [800080]Twitch[-].\n\nVe a [DECEA3]Opciones[-] ► [DECEA3]Twitch[-] y selecciona [DECEA3]Conectar[-].\nLuego sigue las instrucciones que aparezcan en la pantalla.\n\nCuando te hayas [DECEA3]conectado[-], puedes salir del [DECEA3]menú de ajustes de Twitch[-].","Pour commencer à jouer à 7 Days to Die avec [800080]l'intégration de Twitch[-] vous devez vous connecter avec votre compte [800080]Twitch[-].\n\nAllez dans [DECEA3]Options[-] ► [DECEA3]Twitch[-] et sélectionnez [DECEA3]Connexion[-].\nPuis suivez les instructions qui s'affichent à l'écran.\n\nUne fois la [DECEA3]connexion[-] réussie, vous pouvez quitter le [DECEA3]menu Paramètres de Twitch[-].","Per iniziare a usare 7 Days to Die con l'[800080]integrazione di Twitch[-] devi connetterti al tuo account [800080]Twitch[-].\n\nVai a [DECEA3]Opzioni[-] ► [DECEA3]Twitch[-] e seleziona [DECEA3]Connetti[-].\nPoi segui le istruzioni che appariranno sullo schermo.\n\nUna volta [DECEA3]connesso[-], potrai uscire dal [DECEA3]menu delle impostazioni di Twitch[-].",[800080]Twitch連携[-]を使用するためには、自分の[800080]Twitch[-]アカウントにまずログインし、ゲームと連携させる必要があります。\n\n[DECEA3]オプション[-]から[DECEA3]Twitch[-]を選択し、[DECEA3]Twitchにログイン[-]を押し、スクリーン上の説明に従います。\n\n[DECEA3]連携[-]が完了したら[DECEA3]Twitchの設定画面[-]を閉じます。,7 Days to Die를 [800080]Twitch Integration[-]과 함께 사용하려면 내 [800080]Twitch[-] 계정을 연결해야 합니다.\n\n[DECEA3]옵션[-] ► [DECEA3]Twitch[-]로 이동한 뒤 [DECEA3]연결[-]을 선택하세요.\n그 다음 화면에 표시되는 안내를 따르세요.\n\n[DECEA3]연결이 완료[-]되면 [DECEA3]Twitch 설정 메뉴[-]에서 나갑니다.,"Aby rozpocząć grę w 7 Days to Die w [800080]integracji z Twichem[-], musisz podłączyć swoje konto w serwisie [800080]Twitch[-].\n\nPrzejdź do: [DECEA3]Opcje[-] ► [DECEA3]Twitch[-], a następnie wybierz [DECEA3]Połącz[-].\nPotem postępuj zgodnie z instrukcjami wyświetlanymi na ekranie.\n\nPo nawiązaniu [DECEA3]połączenia[-] możesz wyjść z [DECEA3]menu ustawień Twitcha[-].","Para começar a usar 7 Days to Die com [800080]Integração com o Twitch[-], você terá que se conectar à conta do [800080]Twitch[-].\n\nVá em [DECEA3]Opções[-] ► [DECEA3]Twitch[-] e selecione [DECEA3]Conectar[-].\nSiga as instruções na tela.\n\nQuando estiver tudo [DECEA3]conectado[-], você poderá sair do [DECEA3]menu de Configurações do Twitch[-].",Начните использовать 7 Days to Die с [800080]интеграцией с Twitch[-]: для этого надо подключить учетную запись [800080]Twitch[-].\n\nПерейдите в раздел [DECEA3]Настройки[-] ► [DECEA3]Twitch[-] и выберите вариант [DECEA3]Подключить[-].\nЗатем следуйте инструкции.\n\nПосле [DECEA3]подключения[-] можно выйти из [DECEA3]меню «Настройки Twitch»[-].,7 Days to Die'ı [800080]Twitch Entegrasyonu[-] ile kullanmaya başlamak için [800080]Twitch[-] hesabını bağlaman gerekir.\n\n[DECEA3]Seçenekler[-] ► [DECEA3]Twitch'e[-] git ve [DECEA3]Bağlan[-] seçeneğini seç.\nSonra ekranda çıkan talimatları takip et.\n\n[DECEA3]Bağlandıktan[-] sonra [DECEA3]Twitch Ayarları Menüsünden[-] çıkabilirsin.,要开始使用《7 Days to Die》的[800080]Twitch集成[-]功能，你需要连接你的[800080]Twitch[-]账号。\n\n前往[DECEA3]选项[-]► [DECEA3]Twitch[-]，然后选择[DECEA3]连接[-]。\n接着按照屏幕上显示的任何指示操作。\n\n[DECEA3]成功连接[-]后，就可以退出[DECEA3]Twitch设置菜单[-]了。,如欲開始使用 [800080]Twitch Integration[-] 遊玩《七日殺》，必須先串聯至你的 [800080]Twitch[-] 帳號。\n\n請前往[DECEA3]選項[-] ► [DECEA3]Twitch[-]，然後選擇[DECEA3]串聯[-]。\n之後請依照畫面中的指示進行操作。\n\n[DECEA3]串聯[-]完成後就可以退出 [DECEA3]Twitch 設定選單[-]。
challengeLearnTwitchEnabledShort,Challenges,Challenge,,,Connect to Twitch Integration.,,Verbinde dich mit der Twitch-Integration.,Conecta la integración con Twitch.,Connectez-vous pour paramétrer l'intégration de Twitch.,Connettiti all'integrazione di Twitch.,Twitch連携を有効にする,Twitch Integration을 연결하세요.,Podłącz integrację z Twitchem.,Conecte-se com a integração com o Twitch.,Подключите интеграцию с Twitch.,Twitch Entegrasyonuna bağlan.,连接Twitch集成,連線至 Twitch Integration。
challengeLearnTwitchEnableExtras,Challenges,Challenge,,,Enable Extras,,Extras aktivieren,Habilita extras,Activer les commandes supplémentaires,Abilita le azioni extra,エクストラを有効にする,엑스트라 활성화,Włącz dodatkowe,Habilitar extras,Включить дополнительные возможности,Ekstraları Etkinleştir,启用额外命令,啟用額外項目
challengeLearnTwitchEnableExtrasDesc,Challenges,Challenge,,,"[DECEA3]Extra Commands[-] are just too painful for normal [800080]Twitch Integration[-].\n\nThese commands are disabled by default, but can be activated for those seeking a more challenging experience, giving their viewers more ways to affect gameplay.\n\nActivate some [DECEA3]Extra Commands[-].",,"[DECEA3]Extra-Einstellungen[-] sind einfach zu kompliziert für die normale [800080]Twitch-Integration[-].\n\nDiese Befehle sind standardmäßig deaktiviert, aber können für ein herausfordernderes Erlebnis aktiviert werden, wodurch die Zuschauer mehr Möglichkeiten haben, das Spiel zu beeinflussen.\n\nAktiviere einige [DECEA3]Extra-Einstellungen[-].","Los [DECEA3]comandos extras[-] son muy difíciles para la [800080]integración con Twitch[-] normal.\n\nEstos comandos están desactivados por defecto, pero los que quieran una experiencia más desafiante los pueden activar y darles a sus espectadores más formas de afectar el juego.\n\nActiva [DECEA3]comandos extras[-].","Les [DECEA3]commandes supplémentaires[-] sont trop complexes pour l'[800080]intégration de Twitch[-] de base.\n\nCes commandes sont désactivées par défaut, mais peuvent être activées pour quiconque cherche une expérience plus exigeante, donnant aux spectateurs plus de moyens d'influencer le gameplay.\n\nActivez des [DECEA3]commandes supplémentaires[-].","I [DECEA3]comandi extra[-] sono troppo dolorosi per la normale [800080]integrazione di Twitch[-].\n\nQuesti comandi sono disattivati per impostazione predefinita, ma possono essere attivati ​​per coloro che cercano un'esperienza più impegnativa, offrendo ai propri spettatori più modi per influenzare l'esperienza di gioco.\n\nAttiva dei [DECEA3]comandi extra[-].",[DECEA3]エクストラ[-]は、通常設定には向いていないハードな[800080]Twitch連携[-]アクションです。これらのアクションはデフォルトで無効になっています。チャレンジ好きであれば、有効にして視聴者により多くのアクションから選んでもらうことができます。\n\n[DECEA3]エクストラアクション[-]をいくつか有効にする。,"[DECEA3]엑스트라 명령어[-]는 평범한 [800080]Twitch Integration[-]에 비하면 너무 강력합니다.\n\n이 명령어는 기본적으로 비활성화되어 있지만, 더 어려운 도전을 원한다면 시청자에게 이것으로 더 다양하게 게임에 영향을 줄 수 있게 허락할 수 있습니다.\n\n[DECEA3]엑스트라 명령어[-]를 활성화하세요.","[DECEA3]Dodatkowe polecenia[-] są zwyczajnie zbyt uciążliwe w przypadku normalnej [800080]integracji z Twitchem[-].\n\nPolecenia te są domyślnie wyłączone, ale osoby szukające mocnych wrażeń mogą je aktywować, dając swoim widzom więcej możliwości wpływania na rozgrywkę.\n\nAktywuj kilka [DECEA3]dodatkowych poleceń[-].","[DECEA3]Comandos extras[-] são dolorosos demais para a [800080]Integração com o Twitch[-] normal.\n\nEles ficam desabilitados por padrão, mas é possível ativá-los, para quem quiser uma experiência mais desafiadora, pois dá aos espectadores mais possibilidades de afetar o jogo.\n\nAtive alguns [DECEA3]comandos extras[-].","[DECEA3]Дополнительные команды[-] — слишком большая головная боль при обычной [800080]интеграции с Twitch[-].\n\nЭти команды по умолчанию отключены, но если вы готовы к более сложным испытаниям, то включите их, чтобы дать зрителям больше возможностей повлиять на игру.\n\nВключите некоторые [DECEA3]дополнительные команды[-].",[DECEA3]Ekstra Komutlar[-] normal [800080]Twitch Entegrasyonu[-] için fazla acı veren komutlardır.\n\nBu komutlar varsayılan durumda devre dışıdır. Daha zorlayıcı bir deneyim arayan ve izleyicilerin oyunu etkilemesi için daha fazla yol olmasını isteyenler ekstra komutları etkinleştirebilir.\n\nBazı [DECEA3]Ekstra Komutları[-] etkinleştir.,[DECEA3]额外命令[-]对于普通的[800080]Twitch集成[-]体验来说实在过于痛苦了。\n\n这些命令默认禁用，但如果你想要追求更大的挑战，就可以启用，让观众有更多方式可以影响游戏玩法。\n\n启用一些[DECEA3]额外命令[-]。,[DECEA3]額外指令[-]對於普通的 [800080]Twitch Integration[-] 來說實在太搞心態了。\n\n這些指令在預設情況下是停用的，但如果你想挑戰自我、讓觀眾有更多影響遊戲玩法的選項，就可以選擇將其開啟。\n\n請啟用[DECEA3]額外指令[-]。
challengeLearnTwitchEnableExtrasShort,Challenges,Challenge,,,Enable some Extra Commands.,,Aktiviere einige Extra-Einstellungen.,Activa comandos extras.,Activez des commandes supplémentaires.,Abilita i comandi extra.,エクストラアクションを有効にする。,엑스트라 명령어를 활성화하세요.,Włącz kilka dodatkowych poleceń.,Habilitando comandos extras.,Включите некоторые дополнительные команды.,Bazı Ekstra Komutları etkinleştir.,启用一些额外命令。,啟用額外指令。
challengeLearnTwitchGoodActions,Challenges,Challenge,,,Good Actions,,Positive Aktionen,Acciones buenas,Bonnes actions,Buone azioni,善行アクション,좋은 액션,Dobre akcje,Boa ações,«Хорошие» действия,İyi Eylemler,正面动作,好行動
challengeLearnTwitchGoodActionsDesc,Challenges,Challenge,,,"Your [DECEA3]Community[-] can help you during gameplay by spawning [DECEA3]Supply Crates[-] to gift you items, making you stronger with [DECEA3]Buffs[-], or targeting nearby [DECEA3]Enemies[-] with actions like [DECEA3]Ragdoll[-] or [DECEA3]Burn Near[-].",,"Deine [DECEA3]Community[-] kann dir im Spiel helfen, indem sie [DECEA3]Versorgungskisten[-] spawnt, um dir Gegenstände zu schenken, dich mit [DECEA3]Buffs[-] stärker macht oder [DECEA3]Gegner[-] in der Nähe mit Aktionen wie [DECEA3]Niederstrecken[-] oder [DECEA3]Nahe verbrennen[-] anvisiert.","Tu [DECEA3]comunidad[-] te puede ayudar en el juego al hacer aparecer [DECEA3]cajas de suministros[-] para regalarte objetos, fortalecerte con [DECEA3]potenciadores[-] o infligirles a los [DECEA3]enemigos[-] cercanos acciones como [DECEA3]Por los aires[-] o [DECEA3]Quemadura cercana[-].","Votre [DECEA3]communauté[-] peut vous aider en faisant apparaître des [DECEA3]caisses de provisions[-] afin de vous donner des objets, vous renforcer avec des [DECEA3]bonus[-] ou cibler des [DECEA3]ennemis[-] proches à l'aide d'actions comme [DECEA3]Repoussoir[-] ou [DECEA3]Frappe brûlante[-].","Durante il gioco, la tua [DECEA3]community[-] può darti una mano facendo apparire [DECEA3]casse di provviste[-] per regalarti oggetti, renderti più forte con i [DECEA3]buff[-] o colpire i [DECEA3]nemici[-] vicini con azioni come [DECEA3]Al tappeto[-] o [DECEA3]Ustione[-].",[DECEA3]補給クレート[-]を送ったり、あなたを[DECEA3]バフ[-]で強化したり、周りの[DECEA3]敵[-]をターゲットして、[DECEA3]無効化[-]や[DECEA3]付近炎上[-]などのコマンドを使うことであなたを助けてくれる視聴者もいます。,"[DECEA3]커뮤니티[-]는 [DECEA3]자원 상자[-]를 생성하여 아이템을 주거나, [DECEA3]버프[-]를 부여해주거나, 근처 [DECEA3]적[-]에게 [DECEA3]숨통 끊기[-]나 [DECEA3]근접 화상[-] 같은 기능을 써서 나를 도와줄 수 있습니다.","Twoja [DECEA3]społeczność[-] może pomóc ci podczas rozgrywki, generując [DECEA3]skrzynki z zasobami[-], aby podarować ci przedmioty, wzmacniając cię za pomocą [DECEA3]premii[-] lub atakując pobliskich [DECEA3]wrogów[-] za pomocą takich akcji, jak [DECEA3]kukły[-] lub [DECEA3]pobliskie podpalenie[-].","A sua [DECEA3]comunidade[-] pode te ajudar no jogo, gerando [DECEA3]caixotes de suprimentos[-] que dão itens, fortalecendo você com [DECEA3]bônus[-], ou acertando [DECEA3]inimigos[-] próximos com ações como [DECEA3]nocautear[-] ou [DECEA3]Queimar próximo[-].","Ваше [DECEA3]сообщество[-] может помочь в игре, создавая [DECEA3]ящики с припасами[-] и полезными предметами, обеспечивая для вас [DECEA3]положительные эффекты[-] или поражая [DECEA3]врагов[-] поблизости такими действиями, как [DECEA3]отбрасывание[-] или [DECEA3]горение поблизости[-].","[DECEA3]Topluluğun[-] oyun sırasında sana öğe hediye etmek için [DECEA3]Malzeme Kasaları[-] çıkararak, sana [DECEA3]Güçlendirme[-] vererek veya yakındaki [DECEA3]Düşmanları[-] [DECEA3]Bez Bebek[-] ve [DECEA3]Yakın Yakma[-] gibi eylemlerle hedef alarak sana yardımcı olabilir.",在游戏过程中，你的[DECEA3]社群[-]可以通过生成[DECEA3]补给板条箱[-]来赠送物品，使用[DECEA3]增益[-]来增强你的能力，或通过像[DECEA3]致残[-]或[DECEA3]灼烧附近[-]这样的动作来针对附近的[DECEA3]敌人[-]。,在遊戲過程中，你的[DECEA3]社群[-]有幾種方式可以幫忙：他們可以透過召喚[DECEA3]補給箱[-]為你派送物品；購買[DECEA3]增益[-]強化你的角色；或者使出[DECEA3]布偶效果射擊[-]、[DECEA3]使附近敵人燃燒[-]等動作，幫你擊敗周遭的[DECEA3]敵人[-]。
