Key,english
questRewardRatPartsBundle,"Gói Phụ Tùng Xe Rat"
questRewardSHERPPartsBundle,"Gói Phụ Tùng SHERP"
questRewardStallionPartsBundle,"Gói Phụ Tùng Stallion"
questRewardUAZ452PartsBundle,"Gói Phụ Tùng UAZ 452"
questRewardUH60PartsBundle,"Gói Phụ Tùng Trực Thăng UH-60"
questRewardWorkTruckPartsBundle,"Gói Phụ Tùng Xe Tải Công Trình"
questRewardTrophyTruckPartsBundle,"Gói Phụ Tùng Xe Bán Tải Địa Hình"

modVehicleArmorDesc,"Giáp gia cố dành cho xe máy, trực thăng gyro và một số phương tiện chọn lọc khác.\n\nGiảm lượng sát thương nhận vào khi va chạm.\nTăng sát thương gây ra cho các khối và thực thể."ẽ Khung Gầm Humvee"
vehicleHumveebodySchematic,"Bản vehicleCruiser,"Xe Máy Cruiser"
vehicleCruiserplaceable,"Xe Máy Cruiser"
vehicleCruiserplaceableDesc,"Một chiếc Cruiser độ. Tuyệt cú mèo!"
vehicleCruiser2,"Xe Máy Cruiser"
vehicleCruiser2placeable,"Xe Cruiser (Bạc màu)"
vehicleCruiser2placeableDesc,"Một chiếc Cruiser độ. Tuyệt cú mèo!"
vehicleCruiserchassis,"Khung Gầm Cruiser"
vehicleCruiserchassisDesc,"Sự khởi đầu của một thứ gì đó... cực kỳ tuyệt vời!"
vehicleCruiserbars,"Ghi-đông Cruiser"
vehicleCruiserbarsDesc,"Bạn chắc chắn sẽ cần đến những thứ này."

vehicleRat,"Xe Máy Rat"
vehicleRatplaceable,"Xe Máy Rat"
vehicleRatplaceableDesc,"Một chiếc xe máy Rat độ."
vehicleRat2,"Xe Máy Rat"
vehicleRat2placeable,"Xe Rat (Đỏ)"
vehicleRat2placeableDesc,"Một chiếc xe máy Rat độ."
vehicleRatChassis,"Khung Gầm Xe Rat"
vehicleRatChassisDesc,"Sự khởi đầu của một thứ gì đó... cực kỳ tuyệt vời!"
vehicleRatbars,"Ghi-đông Xe Rat"
vehicleRatbarsDesc,"Bạn chắc chắn sẽ cần đến những thứ này."

vehicleSHERPchassis,"Khung Gầm SHERP"
vehicleSHERPchassisDesc,"Phụ tùng cần thiết để chế tạo xe SHERP."
vehicleSHERPaccessories,"Phụ Kiện SHERP"
vehicleSHERPaccessoriesDesc,"Phụ tùng cần thiết để chế tạo xe SHERP."
vehicleSHERP,"Xe Địa Hình SHERP"
vehicleSHERPplaceable,"Xe Địa Hình SHERP"
vehicleSHERPplaceableDesc,"Một chiếc xe địa hình độ chuyên dụng."

vehicleUH60chassis,"Khung Gầm Trực Thăng UH-60"
vehicleUH60chassisDesc,"Phụ tùng cần thiết để chế tạo Trực Thăng UH-60."
vehicleUH60accessories,"Phụ Kiện Trực Thăng UH-60"
vehicleUH60accessoriesDesc,"Phụ tùng cần thiết để chế tạo Trực Thăng UH-60."
vehicleUH60,"Trực Thăng UH-60"
vehicleUH60placeable,"Trực Thăng UH-60"
vehicleUH60placeableDesc,"Bọn chúng làm sao giết được bạn nếu chúng thậm chí không thể chạm vào bạn!"

vehicleHotRodchassis,"Khung Gầm Hot Rod"
vehicleHotRodchassisDesc,"Phụ tùng cần thiết để chế tạo xe Hot Rod."
vehicleHotRodaccessories,"Phụ Kiện Hot Rod"
vehicleHotRodaccessoriesDesc,"Phụ tùng cần thiết để chế tạo xe Hot Rod."
vehicleHotRod1,"Xe Độ Hot Rod"
vehicleHotRod2,"Xe Độ Hot Rod"
vehicleHotRod3,"Xe Độ Hot Rod"
vehicleHotRod4,"Xe Độ Hot Rod"
vehicleHotRod5,"Xe Độ Hot Rod"
vehicleHotRod6,"Xe Độ Hot Rod"
vehicleHotRod1placeable,"Xe Độ Hot Rod"
vehicleHotRod1placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod2placeable,"Xe Độ Hot Rod"
vehicleHotRod2placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod3placeable,"Xe Độ Hot Rod"
vehicleHotRod3placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod4placeable,"Xe Độ Hot Rod"
vehicleHotRod4placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod5placeable,"Xe Độ Hot Rod"
vehicleHotRod5placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod6placeable,"Xe Độ Hot Rod"
vehicleHotRod6placeableDesc,"Một chiếc Hot Rod được độ lại."

vehicleHumveechassis,"Khung Gầm Humvee"
vehicleHumveechassisDesc,"Phụ tùng cần thiết để chế tạo xe Humvee."
vehicleHumveebody,"Thân Xe Humvee"
vehicleHumveebodyDesc,"Phụ tùng cần thiết để chế tạo xe Humvee."
vehicleHumvee,"Xe Quân Sự Humvee"
vehicleHumveeplaceable,"Xe Quân Sự Humvee"
vehicleHumveeplaceableDesc,"Hàng thanh lý quân sự xịn xò nhất!"
vehicleHumveeTopless,"Xe Quân Sự Humvee"
vehicleHumveeToplessplaceable,"Xe Humvee (Mở Mui)"
vehicleHumveeToplessplaceableDesc,"Hàng thanh lý quân sự xịn xò nhất!"
modVehicleHumveeDoors,"Cửa Xe Humvee"
modVehicleHumveeDoorsDesc,"Gắn bản mod này vào chiếc Humvee của bạn nếu bạn muốn nó có cửa."

vehicleBuggychassis,"Khung Gầm Buggy"
vehicleBuggychassisDesc,"Phụ tùng cần thiết để chế tạo xe Buggy."
vehicleBuggyaccessories,"Phụ Kiện Buggy"
vehicleBuggyaccessoriesDesc,"Phụ tùng cần thiết để chế tạo xe Buggy."
vehicleBuggy,"Xe Địa Hình Buggy"
vehicleBuggyplaceable,"Xe Địa Hình Buggy"
vehicleBuggyplaceableDesc,"Một chiếc xe địa hình Buggy cũ kỹ."

vehicleOldSemichassis,"Khung Gầm Xe Đầu Kéo Cũ"
vehicleOldSemichassisDesc,"Phụ tùng cần thiết để chế tạo Xe Đầu Kéo Cũ."
vehicleOldSemibody,"Thân Xe Đầu Kéo Cũ"
vehicleOldSemibodyDesc,"Phụ tùng cần thiết để chế tạo Xe Đầu Kéo Cũ."
vehicleOldSemi,"Xe Đầu Kéo Cũ"
vehicleOldSemiplaceable,"Xe Đầu Kéo Cũ"
vehicleOldSemiplaceableDesc,"Liệu hồn mà tránh đường, Arlene!"

vehicleLMTVchassis,"Khung Gầm LMTV"
vehicleLMTVchassisDesc,"Phụ tùng cần thiết để chế tạo xe LMTV."
vehicleLMTVbody,"Thân Xe LMTV"
vehicleLMTVbodyDesc,"Phụ tùng cần thiết để chế tạo xe LMTV."
vehicleLMTV,"Xe Tải Quân Sự LMTV"
vehicleLMTVplaceable,"Xe Tải Quân Sự LMTV"
vehicleLMTVplaceableDesc,"Xe tải vận chuyển quân sự. Chở được 6 người."

vehicleBoxTruckchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Tải Thùng"
vehicleBoxTruckbodySchematic,"Bản Thiết Kế Thùng Xe Tải"
vehicleBRDM2chassisSchematic,"Bản Thiết Kế Khung Gầm BRDM-2"
vehicleBRDM2accessoriesSchematic,"Bản Thiết Kế Phụ Kiện BRDM-2"
vehicleBuggychassisSchematic,"Bản Thiết Kế Khung Gầm Buggy"
vehicleBuggyaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Buggy"
vehicleChargerchassisSchematic,"Bản Thiết Kế Khung Gầm Charger"
vehicleChargeraccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Charger"
vehicleCruiserchassisSchematic,"Bản Thiết Kế Khung Gầm Cruiser"
vehicleCruiserbarsSchematic,"Bản Thiết Kế Ghi-đông Cruiser"
vehicleDirtBikeChassisSchematic,"Bản Thiết Kế Khung Gầm Xe Cào Cào"
vehicleDirtBikePartsSchematic,"Bản Thiết Kế Phụ Tùng Xe Cào Cào"
vehicleDusterchassisSchematic,"Bản Thiết Kế Khung Gầm Máy Bay Duster"
vehicleDusteraccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Máy Bay Duster"
vehicleGNXchassisSchematic,"Bản Thiết Kế Khung Gầm GNX"
vehicleGNXaccessoriesSchematic,"Bản Thiết Kế Vỏ Xe GNX"
vehicleGolfCartchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Golf"
vehicleGolfCartaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Xe Golf"
vehicleHotRodchassisSchematic,"Bản Thiết Kế Khung Gầm Hot Rod"
vehicleHotRodaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Hot Rod"
vehicleHumveechassisSchematic,"Bản Thiết Kế Khung Gầm Humvee"
vehicleHumveebodySchematic,"Bản Thiết Kế Thân Xe Humvee"
vehicleJunkerChassisSchematic,"Bản Thiết Kế Khung Gầm Xe Máy Phế Liệu"
vehicleJunkerbarsSchematic,"Bản Thiết Kế Ghi-đông Xe Máy Phế Liệu"
vehicleLMTVchassisSchematic,"Bản Thiết Kế Khung Gầm LMTV"
vehicleLMTVbodySchematic,"Bản Thiết Kế Thân Xe LMTV"
vehicleMarauderchassisSchematic,"Bản Thiết Kế Khung Gầm Marauder"
vehicleMarauderaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Marauder"
vehicleMD500chassisSchematic,"Bản Thiết Kế Khung Gầm Trực Thăng MD-500"
vehicleMD500accessoriesSchematic,"Bản Thiết Kế Phụ Kiện Trực Thăng MD-500"
vehicleMRAPpartsSchematic,"Bản Thiết Kế Phụ Tùng MRAP"
vehicleMRAPaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện MRAP"
vehicleNovachassisSchematic,"Bản Thiết Kế Khung Gầm Nova"
vehicleNovaaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Nova"
vehicleOldSemichassisSchematic,"Bản Thiết Kế Khung Gầm Xe Đầu Kéo Cũ"
vehicleOldSemibodySchematic,"Bản Thiết Kế Thân Xe Đầu Kéo Cũ"
vehiclePickupchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Bán Tải"
vehiclePickupaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Xe Bán Tải"
vehicleRatChassisSchematic,"Bản Thiết Kế Khung Gầm Xe Rat"
vehicleRatbarsSchematic,"Bản Thiết Kế Ghi-đông Xe Rat"
vehicleSHERPchassisSchematic,"Bản Thiết Kế Khung Gầm SHERP"
vehicleSHERPaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện SHERP"
vehicleStallionchassisSchematic,"Bản Thiết Kế Khung Gầm Stallion"
vehicleStallionaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Stallion"
vehicleUAZ452chassisSchematic,"Bản Thiết Kế Khung Gầm UAZ 452"
vehicleUH60chassisSchematic,"Bản Thiết Kế Khung Gầm Trực Thăng UH-60"
vehicleUH60accessoriesSchematic,"Bản Thiết Kế Phụ Kiện Trực Thăng UH-60"
vehicleWorkTruckchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Tải Công Trình"
vehicleWorkTruckaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Xe Tải Công Trình"

questRewardBoxTruckPartsBundle,"Gói Phụ Tùng Xe Tải Thùng"
questRewardBRDMPartsBundle,"Gói Phụ Tùng BRDM-2"
questRewardBuggyPartsBundle,"Gói Phụ Tùng Buggy"
questRewardChargerPartsBundle,"Gói Phụ Tùng Charger"
questRewardCruiserPartsBundle,"Gói Phụ Tùng Cruiser"
questRewardDirtBikePartsBundle,"Gói Phụ Tùng Xe Cào Cào"
questRewardDusterPartsBundle,"Gói Phụ Tùng Máy Bay Duster"
questRewardGNXPartsBundle,"Gói Phụ Tùng GNX"
questRewardGolfCartPartsBundle,"Gói Phụ Tùng Xe Golf"
questRewardHotRodPartsBundle,"Gói Phụ Tùng Hot Rod"
questRewardHumveePartsBundle,"Gói Phụ Tùng Humvee"
questRewardJunkerPartsBundle,"Gói Phụ Tùng Xe Máy Phế Liệu"
questRewardLMTVPartsBundle,"Gói Phụ Tùng LMTV"
questRewardMarauderPartsBundle,"Gói Phụ Tùng Marauder"
questRewardMD500PartsBundle,"Gói Phụ Tùng Trực Thăng MD-500"
questRewardMRAPPartsBundle,"Gói Phụ Tùng MRAP"
questRewardNovaPartsBundle,"Gói Phụ Tùng Nova"
questRewardOldSemiPartsBundle,"Gói Phụ Tùng Xe Đầu Kéo Cũ"
questRewardPickupPartsBundle,"Gói Phụ Tùng Xe Bán Tải"
questRewardRatPartsBundle,"Gói Phụ Tùng Xe Rat"
questRewardSHERPPartsBundle,"Gói Phụ Tùng SHERP"
questRewardStallionPartsBundle,"Gói Phụ Tùng Stallion"
questRewardUAZ452PartsBundle,"Gói Phụ Tùng UAZ 452"
questRewardUH60PartsBundle,"Gói Phụ Tùng Trực Thăng UH-60"
questRewardWorkTruckPartsBundle,"Gói Phụ Tùng Xe Tải Công Trình"
questRewardTrophyTruckPartsBundle,"Gói Phụ Tùng Xe Bán Tải Địa Hình"

modVehicleArmorDesc,"Giáp gia cố dành cho xe máy, trực thăng gyro và một số phương tiện chọn lọc khác.\n\nGiảm lượng sát thương nhận vào khi va chạm.\nTăng sát thương gây ra cho các khối và thực thể."ẽ Thân Xe Humvee"
vehicleJunkerChassisSchematic,"Bản vehicleCruiser,"Xe Máy Cruiser"
vehicleCruiserplaceable,"Xe Máy Cruiser"
vehicleCruiserplaceableDesc,"Một chiếc Cruiser độ. Tuyệt cú mèo!"
vehicleCruiser2,"Xe Máy Cruiser"
vehicleCruiser2placeable,"Xe Cruiser (Bạc màu)"
vehicleCruiser2placeableDesc,"Một chiếc Cruiser độ. Tuyệt cú mèo!"
vehicleCruiserchassis,"Khung Gầm Cruiser"
vehicleCruiserchassisDesc,"Sự khởi đầu của một thứ gì đó... cực kỳ tuyệt vời!"
vehicleCruiserbars,"Ghi-đông Cruiser"
vehicleCruiserbarsDesc,"Bạn chắc chắn sẽ cần đến những thứ này."

vehicleRat,"Xe Máy Rat"
vehicleRatplaceable,"Xe Máy Rat"
vehicleRatplaceableDesc,"Một chiếc xe máy Rat độ."
vehicleRat2,"Xe Máy Rat"
vehicleRat2placeable,"Xe Rat (Đỏ)"
vehicleRat2placeableDesc,"Một chiếc xe máy Rat độ."
vehicleRatChassis,"Khung Gầm Xe Rat"
vehicleRatChassisDesc,"Sự khởi đầu của một thứ gì đó... cực kỳ tuyệt vời!"
vehicleRatbars,"Ghi-đông Xe Rat"
vehicleRatbarsDesc,"Bạn chắc chắn sẽ cần đến những thứ này."

vehicleSHERPchassis,"Khung Gầm SHERP"
vehicleSHERPchassisDesc,"Phụ tùng cần thiết để chế tạo xe SHERP."
vehicleSHERPaccessories,"Phụ Kiện SHERP"
vehicleSHERPaccessoriesDesc,"Phụ tùng cần thiết để chế tạo xe SHERP."
vehicleSHERP,"Xe Địa Hình SHERP"
vehicleSHERPplaceable,"Xe Địa Hình SHERP"
vehicleSHERPplaceableDesc,"Một chiếc xe địa hình độ chuyên dụng."

vehicleUH60chassis,"Khung Gầm Trực Thăng UH-60"
vehicleUH60chassisDesc,"Phụ tùng cần thiết để chế tạo Trực Thăng UH-60."
vehicleUH60accessories,"Phụ Kiện Trực Thăng UH-60"
vehicleUH60accessoriesDesc,"Phụ tùng cần thiết để chế tạo Trực Thăng UH-60."
vehicleUH60,"Trực Thăng UH-60"
vehicleUH60placeable,"Trực Thăng UH-60"
vehicleUH60placeableDesc,"Bọn chúng làm sao giết được bạn nếu chúng thậm chí không thể chạm vào bạn!"

vehicleHotRodchassis,"Khung Gầm Hot Rod"
vehicleHotRodchassisDesc,"Phụ tùng cần thiết để chế tạo xe Hot Rod."
vehicleHotRodaccessories,"Phụ Kiện Hot Rod"
vehicleHotRodaccessoriesDesc,"Phụ tùng cần thiết để chế tạo xe Hot Rod."
vehicleHotRod1,"Xe Độ Hot Rod"
vehicleHotRod2,"Xe Độ Hot Rod"
vehicleHotRod3,"Xe Độ Hot Rod"
vehicleHotRod4,"Xe Độ Hot Rod"
vehicleHotRod5,"Xe Độ Hot Rod"
vehicleHotRod6,"Xe Độ Hot Rod"
vehicleHotRod1placeable,"Xe Độ Hot Rod"
vehicleHotRod1placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod2placeable,"Xe Độ Hot Rod"
vehicleHotRod2placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod3placeable,"Xe Độ Hot Rod"
vehicleHotRod3placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod4placeable,"Xe Độ Hot Rod"
vehicleHotRod4placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod5placeable,"Xe Độ Hot Rod"
vehicleHotRod5placeableDesc,"Một chiếc Hot Rod được độ lại."
vehicleHotRod6placeable,"Xe Độ Hot Rod"
vehicleHotRod6placeableDesc,"Một chiếc Hot Rod được độ lại."

vehicleHumveechassis,"Khung Gầm Humvee"
vehicleHumveechassisDesc,"Phụ tùng cần thiết để chế tạo xe Humvee."
vehicleHumveebody,"Thân Xe Humvee"
vehicleHumveebodyDesc,"Phụ tùng cần thiết để chế tạo xe Humvee."
vehicleHumvee,"Xe Quân Sự Humvee"
vehicleHumveeplaceable,"Xe Quân Sự Humvee"
vehicleHumveeplaceableDesc,"Hàng thanh lý quân sự xịn xò nhất!"
vehicleHumveeTopless,"Xe Quân Sự Humvee"
vehicleHumveeToplessplaceable,"Xe Humvee (Mở Mui)"
vehicleHumveeToplessplaceableDesc,"Hàng thanh lý quân sự xịn xò nhất!"
modVehicleHumveeDoors,"Cửa Xe Humvee"
modVehicleHumveeDoorsDesc,"Gắn bản mod này vào chiếc Humvee của bạn nếu bạn muốn nó có cửa."

vehicleBuggychassis,"Khung Gầm Buggy"
vehicleBuggychassisDesc,"Phụ tùng cần thiết để chế tạo xe Buggy."
vehicleBuggyaccessories,"Phụ Kiện Buggy"
vehicleBuggyaccessoriesDesc,"Phụ tùng cần thiết để chế tạo xe Buggy."
vehicleBuggy,"Xe Địa Hình Buggy"
vehicleBuggyplaceable,"Xe Địa Hình Buggy"
vehicleBuggyplaceableDesc,"Một chiếc xe địa hình Buggy cũ kỹ."

vehicleOldSemichassis,"Khung Gầm Xe Đầu Kéo Cũ"
vehicleOldSemichassisDesc,"Phụ tùng cần thiết để chế tạo Xe Đầu Kéo Cũ."
vehicleOldSemibody,"Thân Xe Đầu Kéo Cũ"
vehicleOldSemibodyDesc,"Phụ tùng cần thiết để chế tạo Xe Đầu Kéo Cũ."
vehicleOldSemi,"Xe Đầu Kéo Cũ"
vehicleOldSemiplaceable,"Xe Đầu Kéo Cũ"
vehicleOldSemiplaceableDesc,"Liệu hồn mà tránh đường, Arlene!"

vehicleLMTVchassis,"Khung Gầm LMTV"
vehicleLMTVchassisDesc,"Phụ tùng cần thiết để chế tạo xe LMTV."
vehicleLMTVbody,"Thân Xe LMTV"
vehicleLMTVbodyDesc,"Phụ tùng cần thiết để chế tạo xe LMTV."
vehicleLMTV,"Xe Tải Quân Sự LMTV"
vehicleLMTVplaceable,"Xe Tải Quân Sự LMTV"
vehicleLMTVplaceableDesc,"Xe tải vận chuyển quân sự. Chở được 6 người."

vehicleBoxTruckchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Tải Thùng"
vehicleBoxTruckbodySchematic,"Bản Thiết Kế Thùng Xe Tải"
vehicleBRDM2chassisSchematic,"Bản Thiết Kế Khung Gầm BRDM-2"
vehicleBRDM2accessoriesSchematic,"Bản Thiết Kế Phụ Kiện BRDM-2"
vehicleBuggychassisSchematic,"Bản Thiết Kế Khung Gầm Buggy"
vehicleBuggyaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Buggy"
vehicleChargerchassisSchematic,"Bản Thiết Kế Khung Gầm Charger"
vehicleChargeraccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Charger"
vehicleCruiserchassisSchematic,"Bản Thiết Kế Khung Gầm Cruiser"
vehicleCruiserbarsSchematic,"Bản Thiết Kế Ghi-đông Cruiser"
vehicleDirtBikeChassisSchematic,"Bản Thiết Kế Khung Gầm Xe Cào Cào"
vehicleDirtBikePartsSchematic,"Bản Thiết Kế Phụ Tùng Xe Cào Cào"
vehicleDusterchassisSchematic,"Bản Thiết Kế Khung Gầm Máy Bay Duster"
vehicleDusteraccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Máy Bay Duster"
vehicleGNXchassisSchematic,"Bản Thiết Kế Khung Gầm GNX"
vehicleGNXaccessoriesSchematic,"Bản Thiết Kế Vỏ Xe GNX"
vehicleGolfCartchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Golf"
vehicleGolfCartaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Xe Golf"
vehicleHotRodchassisSchematic,"Bản Thiết Kế Khung Gầm Hot Rod"
vehicleHotRodaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Hot Rod"
vehicleHumveechassisSchematic,"Bản Thiết Kế Khung Gầm Humvee"
vehicleHumveebodySchematic,"Bản Thiết Kế Thân Xe Humvee"
vehicleJunkerChassisSchematic,"Bản Thiết Kế Khung Gầm Xe Máy Phế Liệu"
vehicleJunkerbarsSchematic,"Bản Thiết Kế Ghi-đông Xe Máy Phế Liệu"
vehicleLMTVchassisSchematic,"Bản Thiết Kế Khung Gầm LMTV"
vehicleLMTVbodySchematic,"Bản Thiết Kế Thân Xe LMTV"
vehicleMarauderchassisSchematic,"Bản Thiết Kế Khung Gầm Marauder"
vehicleMarauderaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Marauder"
vehicleMD500chassisSchematic,"Bản Thiết Kế Khung Gầm Trực Thăng MD-500"
vehicleMD500accessoriesSchematic,"Bản Thiết Kế Phụ Kiện Trực Thăng MD-500"
vehicleMRAPpartsSchematic,"Bản Thiết Kế Phụ Tùng MRAP"
vehicleMRAPaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện MRAP"
vehicleNovachassisSchematic,"Bản Thiết Kế Khung Gầm Nova"
vehicleNovaaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Nova"
vehicleOldSemichassisSchematic,"Bản Thiết Kế Khung Gầm Xe Đầu Kéo Cũ"
vehicleOldSemibodySchematic,"Bản Thiết Kế Thân Xe Đầu Kéo Cũ"
vehiclePickupchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Bán Tải"
vehiclePickupaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Xe Bán Tải"
vehicleRatChassisSchematic,"Bản Thiết Kế Khung Gầm Xe Rat"
vehicleRatbarsSchematic,"Bản Thiết Kế Ghi-đông Xe Rat"
vehicleSHERPchassisSchematic,"Bản Thiết Kế Khung Gầm SHERP"
vehicleSHERPaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện SHERP"
vehicleStallionchassisSchematic,"Bản Thiết Kế Khung Gầm Stallion"
vehicleStallionaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Stallion"
vehicleUAZ452chassisSchematic,"Bản Thiết Kế Khung Gầm UAZ 452"
vehicleUH60chassisSchematic,"Bản Thiết Kế Khung Gầm Trực Thăng UH-60"
vehicleUH60accessoriesSchematic,"Bản Thiết Kế Phụ Kiện Trực Thăng UH-60"
vehicleWorkTruckchassisSchematic,"Bản Thiết Kế Khung Gầm Xe Tải Công Trình"
vehicleWorkTruckaccessoriesSchematic,"Bản Thiết Kế Phụ Kiện Xe Tải Công Trình"

questRewardBoxTruckPartsBundle,"Gói Phụ Tùng Xe Tải Thùng"
questRewardBRDMPartsBundle,"Gói Phụ Tùng BRDM-2"
questRewardBuggyPartsBundle,"Gói Phụ Tùng Buggy"
questRewardChargerPartsBundle,"Gói Phụ Tùng Charger"
questRewardCruiserPartsBundle,"Gói Phụ Tùng Cruiser"
questRewardDirtBikePartsBundle,"Gói Phụ Tùng Xe Cào Cào"
questRewardDusterPartsBundle,"Gói Phụ Tùng Máy Bay Duster"
questRewardGNXPartsBundle,"Gói Phụ Tùng GNX"
questRewardGolfCartPartsBundle,"Gói Phụ Tùng Xe Golf"
questRewardHotRodPartsBundle,"Gói Phụ Tùng Hot Rod"
questRewardHumveePartsBundle,"Gói Phụ Tùng Humvee"
questRewardJunkerPartsBundle,"Gói Phụ Tùng Xe Máy Phế Liệu"
questRewardLMTVPartsBundle,"Gói Phụ Tùng LMTV"
questRewardMarauderPartsBundle,"Gói Phụ Tùng Marauder"
questRewardMD500PartsBundle,"Gói Phụ Tùng Trực Thăng MD-500"
questRewardMRAPPartsBundle,"Gói Phụ Tùng MRAP"
